交易日期,账户名称,资金账号,证券代码,证券名称,证券类别,交易市场,买入方向,卖出方向,母单编号,篮子编号,算法实例,母单状态,委托标识,任务数量,已平数量,买入成交数量,卖出成交数量,买入成交均价,卖出成交均价,买入成交金额,卖出成交金额,收盘价,敞口数量,开始时间,结束时间,子单委托笔数,子单撤单笔数,时段市场交易量占比(%),交易费用,其他费用,费前收益,净收益
20230608	,jltest1	,202304181002	,601963.SH	,重庆银行,股票,上交所,买入,卖出,6880534327820012900	,2023608907433585114	,kf_t0	,过期,正常,38200,0,0,0,0.000,0.000,0.00,0.00,8.640,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603053.SH	,成都燃气,股票,上交所,买入,卖出,6880534327820013100	,2023608907433597116	,kf_t0	,过期,正常,256500,0,0,0,0.000,0.000,0.00,0.00,9.650,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603071.SH	,物产环能,股票,上交所,买入,卖出,6880534327820013300	,2023608907433605117	,kf_t0	,过期,正常,94500,0,0,0,0.000,0.000,0.00,0.00,16.600,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603098.SH	,森特股份,股票,上交所,买入,卖出,6880534327820013500	,2023608907433614118	,kf_t0	,过期,正常,25500,0,0,0,0.000,0.000,0.00,0.00,19.800,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603113.SH	,金能科技,股票,上交所,买入,卖出,6880534327820013700	,2023608907433623119	,kf_t0	,过期,正常,186000,0,0,0,0.000,0.000,0.00,0.00,8.300,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603313.SH	,梦百合,股票,上交所,买入,卖出,6880534327820013900	,2023608907433637121	,kf_t0	,过期,正常,198000,0,0,0,0.000,0.000,0.00,0.00,9.450,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603301.SH	,振德医疗,股票,上交所,买入,卖出,6880534327820014100	,2023608907433630120	,kf_t0	,过期,正常,10500,0,0,0,0.000,0.000,0.00,0.00,31.370,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603337.SH	,杰克股份,股票,上交所,买入,卖出,6880534327820014300	,2023608907433643122	,kf_t0	,过期,正常,15000,0,0,0,0.000,0.000,0.00,0.00,18.250,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603601.SH	,再升科技,股票,上交所,买入,卖出,6880534327820014500	,2023608907433649123	,kf_t0	,过期,正常,334500,0,0,0,0.000,0.000,0.00,0.00,4.130,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603609.SH	,禾丰股份,股票,上交所,买入,卖出,6880534327820014700	,2023608907433655124	,kf_t0	,过期,正常,61500,0,0,0,0.000,0.000,0.00,0.00,9.220,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603612.SH	,索通发展,股票,上交所,买入,卖出,6880534327820014900	,2023608907433672125	,kf_t0	,过期,正常,38200,0,0,0,0.000,0.000,0.00,0.00,18.120,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603718.SH	,海利生物,股票,上交所,买入,卖出,6880534327820015100	,2023608907433681126	,kf_t0	,过期,正常,68000,0,0,0,0.000,0.000,0.00,0.00,9.430,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603733.SH	,仙鹤股份,股票,上交所,买入,卖出,6880534327820015300	,2023608907433683127	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,21.900,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603960.SH	,克来机电,股票,上交所,买入,卖出,6880534327820015500	,2023608907433696130	,kf_t0	,过期,正常,17000,0,0,0,0.000,0.000,0.00,0.00,16.040,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603766.SH	,隆鑫通用,股票,上交所,买入,卖出,6880534327820015700	,2023608907433686128	,kf_t0	,过期,正常,162000,0,0,0,0.000,0.000,0.00,0.00,4.740,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,605008.SH	,长鸿高科,股票,上交所,买入,卖出,6880534327820015900	,2023608907433701131	,kf_t0	,过期,正常,1500,0,0,0,0.000,0.000,0.00,0.00,14.040,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230608	,jltest1	,202304181002	,603916.SH	,苏博特,股票,上交所,买入,卖出,6880534327820016100	,2023608907433691129	,kf_t0	,过期,正常,32600,0,0,0,0.000,0.000,0.00,0.00,13.620,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000088.SZ	,盐田港,股票,深交所,买入,卖出,6880535331210000100	,20236099121738345	,kf_t0	,过期,正常,151500,0,0,0,0.000,0.000,0.00,0.00,4.990,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000582.SZ	,北部湾港,股票,深交所,买入,卖出,6880535331210000300	,20236099121738367	,kf_t0	,过期,正常,291000,0,0,0,0.000,0.000,0.00,0.00,7.960,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000557.SZ	,西部创业,股票,深交所,买入,卖出,6880535331210000500	,20236099121738356	,kf_t0	,过期,正常,391500,0,0,0,0.000,0.000,0.00,0.00,5.490,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000030.SZ	,富奥股份,股票,深交所,买入,卖出,6880535331210000700	,20236099121738303	,kf_t0	,过期,正常,498000,0,0,0,0.000,0.000,0.00,0.00,4.840,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000601.SZ	,韶能股份,股票,深交所,买入,卖出,6880535331210000900	,20236099121738378	,kf_t0	,过期,正常,408000,0,0,0,0.000,0.000,0.00,0.00,4.340,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000035.SZ	,中国天楹,股票,深交所,买入,卖出,6880535331210001100	,20236099121738324	,kf_t0	,过期,正常,66000,0,0,0,0.000,0.000,0.00,0.00,4.610,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000718.SZ	,苏宁环球,股票,深交所,买入,卖出,6880535331210001300	,20236099121738389	,kf_t0	,过期,正常,655900,0,0,0,0.000,0.000,0.00,0.00,2.910,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000767.SZ	,晋控电力,股票,深交所,买入,卖出,6880535331210001500	,202360991217383810	,kf_t0	,过期,正常,790500,0,0,0,0.000,0.000,0.00,0.00,3.150,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000791.SZ	,甘肃能源,股票,深交所,买入,卖出,6880535331210001700	,202360991217383911	,kf_t0	,过期,正常,409200,0,0,0,0.000,0.000,0.00,0.00,5.170,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000813.SZ	,德展健康,股票,深交所,买入,卖出,6880535331210001900	,202360991217384012	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,3.050,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000881.SZ	,中广核技,股票,深交所,买入,卖出,6880535331210002100	,202360991217384113	,kf_t0	,过期,正常,149000,0,0,0,0.000,0.000,0.00,0.00,7.940,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000903.SZ	,云内动力,股票,深交所,买入,卖出,6880535331210002300	,202360991217384214	,kf_t0	,过期,正常,565500,0,0,0,0.000,0.000,0.00,0.00,2.320,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000968.SZ	,蓝焰控股,股票,深交所,买入,卖出,6880535331210002500	,202360991217384417	,kf_t0	,过期,正常,60000,0,0,0,0.000,0.000,0.00,0.00,7.560,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000958.SZ	,电投产融,股票,深交所,买入,卖出,6880535331210002700	,202360991217384316	,kf_t0	,过期,正常,124500,0,0,0,0.000,0.000,0.00,0.00,4.520,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002023.SZ	,海特高新,股票,深交所,买入,卖出,6880535331210002900	,202360991217384619	,kf_t0	,过期,正常,88500,0,0,0,0.000,0.000,0.00,0.00,8.550,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000935.SZ	,四川双马,股票,深交所,买入,卖出,6880535331210003100	,202360991217384315	,kf_t0	,过期,正常,72000,0,0,0,0.000,0.000,0.00,0.00,15.910,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002038.SZ	,双鹭药业,股票,深交所,买入,卖出,6880535331210003300	,202360991217384720	,kf_t0	,过期,正常,50200,0,0,0,0.000,0.000,0.00,0.00,10.150,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,000982.SZ	,中银绒业,股票,深交所,买入,卖出,6880535331210003500	,202360991217384518	,kf_t0	,过期,正常,354000,0,0,0,0.000,0.000,0.00,0.00,1.520,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002214.SZ	,大立科技,股票,深交所,买入,卖出,6880535331210003700	,202360991217385223	,kf_t0	,过期,正常,13500,0,0,0,0.000,0.000,0.00,0.00,12.700,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002239.SZ	,奥特佳,股票,深交所,买入,卖出,6880535331210003900	,202360991217385224	,kf_t0	,过期,正常,337500,0,0,0,0.000,0.000,0.00,0.00,2.470,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002088.SZ	,鲁阳节能,股票,深交所,买入,卖出,6880535331210004100	,202360991217384821	,kf_t0	,过期,正常,22500,0,0,0,0.000,0.000,0.00,0.00,18.150,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002171.SZ	,楚江新材,股票,深交所,买入,卖出,6880535331210004300	,202360991217385022	,kf_t0	,过期,正常,58500,0,0,0,0.000,0.000,0.00,0.00,6.880,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002344.SZ	,海宁皮城,股票,深交所,买入,卖出,6880535331210004500	,202360991217385728	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,5.280,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002435.SZ	,长江健康,股票,深交所,买入,卖出,6880535331210004700	,202360991217385729	,kf_t0	,过期,正常,74000,0,0,0,0.000,0.000,0.00,0.00,4.460,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002293.SZ	,罗莱生活,股票,深交所,买入,卖出,6880535331210004900	,202360991217385627	,kf_t0	,过期,正常,9800,0,0,0,0.000,0.000,0.00,0.00,11.450,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002267.SZ	,陕天然气,股票,深交所,买入,卖出,6880535331210005100	,202360991217385325	,kf_t0	,过期,正常,204800,0,0,0,0.000,0.000,0.00,0.00,7.660,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002285.SZ	,世联行,股票,深交所,买入,卖出,6880535331210005300	,202360991217385526	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,2.640,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002481.SZ	,双塔食品,股票,深交所,买入,卖出,6880535331210005500	,202360991217385830	,kf_t0	,过期,正常,160500,0,0,0,0.000,0.000,0.00,0.00,4.460,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002695.SZ	,煌上煌,股票,深交所,买入,卖出,6880535331210005700	,202360991217386032	,kf_t0	,过期,正常,189000,0,0,0,0.000,0.000,0.00,0.00,10.620,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002961.SZ	,瑞达期货,股票,深交所,买入,卖出,6880535331210005900	,202360991217386134	,kf_t0	,过期,正常,81000,0,0,0,0.000,0.000,0.00,0.00,14.380,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002950.SZ	,奥美医疗,股票,深交所,买入,卖出,6880535331210006100	,202360991217386033	,kf_t0	,过期,正常,82000,0,0,0,0.000,0.000,0.00,0.00,10.310,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,002664.SZ	,信质集团,股票,深交所,买入,卖出,6880535331210006300	,202360991217385931	,kf_t0	,过期,正常,132000,14700,14700,14700,13.546,13.222,199125.00,194365.00,12.970,0,09:30:00	,14:50:00	,16,3,0.16263552,0.00,225.33,-4760.00,-4985.33
20230609	,jltest1	,202304181002	,300208.SZ	,青岛中程,股票,深交所,买入,卖出,6880535331210006500	,202360991217386537	,kf_t0	,过期,正常,81000,0,0,0,0.000,0.000,0.00,0.00,7.770,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,300224.SZ	,正海磁材,股票,深交所,买入,卖出,6880535331210006700	,202360991217386638	,kf_t0	,过期,正常,40500,0,0,0,0.000,0.000,0.00,0.00,11.490,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,300191.SZ	,潜能恒信,股票,深交所,买入,卖出,6880535331210006900	,202360991217386336	,kf_t0	,过期,正常,31500,0,0,0,0.000,0.000,0.00,0.00,17.330,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,300255.SZ	,常山药业,股票,深交所,买入,卖出,6880535331210007100	,202360991217386739	,kf_t0	,过期,正常,22500,0,0,0,0.000,0.000,0.00,0.00,5.150,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,300055.SZ	,万邦达,股票,深交所,买入,卖出,6880535331210007300	,202360991217386235	,kf_t0	,过期,正常,87000,0,0,0,0.000,0.000,0.00,0.00,7.370,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,300326.SZ	,凯利泰,股票,深交所,买入,卖出,6880535331210007500	,202360991217386941	,kf_t0	,过期,正常,153000,0,0,0,0.000,0.000,0.00,0.00,6.650,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,300318.SZ	,博晖创新,股票,深交所,买入,卖出,6880535331210007700	,202360991217386840	,kf_t0	,过期,正常,75000,0,0,0,0.000,0.000,0.00,0.00,5.510,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600163.SH	,中闽能源,股票,上交所,买入,卖出,6880535331210007900	,202360991217387245	,kf_t0	,过期,正常,96000,0,0,0,0.000,0.000,0.00,0.00,5.500,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,300485.SZ	,赛升药业,股票,深交所,买入,卖出,6880535331210008100	,202360991217387043	,kf_t0	,过期,正常,9000,0,0,0,0.000,0.000,0.00,0.00,10.150,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,300457.SZ	,赢合科技,股票,深交所,买入,卖出,6880535331210008300	,202360991217386942	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,16.990,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,300596.SZ	,利安隆,股票,深交所,买入,卖出,6880535331210008500	,202360991217387144	,kf_t0	,过期,正常,12000,0,0,0,0.000,0.000,0.00,0.00,37.480,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600217.SH	,中再资环,股票,上交所,买入,卖出,6880535331210008700	,202360991217387347	,kf_t0	,过期,正常,79500,0,0,0,0.000,0.000,0.00,0.00,4.860,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600185.SH	,格力地产,股票,上交所,买入,卖出,6880535331210008900	,202360991217387246	,kf_t0	,过期,正常,34500,0,0,0,0.000,0.000,0.00,0.00,7.260,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600323.SH	,瀚蓝环境,股票,上交所,买入,卖出,6880535331210009100	,202360991217387448	,kf_t0	,过期,正常,51000,0,0,0,0.000,0.000,0.00,0.00,19.200,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600366.SH	,宁波韵升,股票,上交所,买入,卖出,6880535331210009300	,202360991217387549	,kf_t0	,过期,正常,138000,0,0,0,0.000,0.000,0.00,0.00,7.690,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600456.SH	,宝钛股份,股票,上交所,买入,卖出,6880535331210009500	,202360991217387650	,kf_t0	,过期,正常,82500,0,0,0,0.000,0.000,0.00,0.00,31.560,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600548.SH	,深高速,股票,上交所,买入,卖出,6880535331210009700	,202360991217388451	,kf_t0	,过期,正常,27000,0,0,0,0.000,0.000,0.00,0.00,9.170,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600569.SH	,安阳钢铁,股票,上交所,买入,卖出,6880535331210009900	,202360991217388952	,kf_t0	,过期,正常,550800,0,0,0,0.000,0.000,0.00,0.00,2.020,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600577.SH	,精达股份,股票,上交所,买入,卖出,6880535331210010100	,202360991217389353	,kf_t0	,过期,正常,155200,0,0,0,0.000,0.000,0.00,0.00,4.130,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600578.SH	,京能电力,股票,上交所,买入,卖出,6880535331210010300	,202360991217390154	,kf_t0	,过期,正常,216000,0,0,0,0.000,0.000,0.00,0.00,3.860,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600688.SH	,上海石化,股票,上交所,买入,卖出,6880535331210010500	,202360991217390755	,kf_t0	,过期,正常,349500,0,0,0,0.000,0.000,0.00,0.00,3.130,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600746.SH	,江苏索普,股票,上交所,买入,卖出,6880535331210010700	,202360991217392258	,kf_t0	,过期,正常,75000,0,0,0,0.000,0.000,0.00,0.00,6.570,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600717.SH	,天津港,股票,上交所,买入,卖出,6880535331210010900	,202360991217391857	,kf_t0	,过期,正常,471000,0,0,0,0.000,0.000,0.00,0.00,4.620,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600691.SH	,阳煤化工,股票,上交所,买入,卖出,6880535331210011100	,202360991217391056	,kf_t0	,过期,正常,67500,0,0,0,0.000,0.000,0.00,0.00,3.060,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600966.SH	,博汇纸业,股票,上交所,买入,卖出,6880535331210011300	,202360991217395360	,kf_t0	,过期,正常,228000,0,0,0,0.000,0.000,0.00,0.00,5.730,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,601212.SH	,白银有色,股票,上交所,买入,卖出,6880535331210011500	,202360991217396862	,kf_t0	,过期,正常,123000,0,0,0,0.000,0.000,0.00,0.00,2.790,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600869.SH	,远东股份,股票,上交所,买入,卖出,6880535331210011700	,202360991217393759	,kf_t0	,过期,正常,66000,0,0,0,0.000,0.000,0.00,0.00,5.190,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,600990.SH	,四创电子,股票,上交所,买入,卖出,6880535331210011900	,202360991217395961	,kf_t0	,过期,正常,27000,0,0,0,0.000,0.000,0.00,0.00,30.360,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,601330.SH	,绿色动力,股票,上交所,买入,卖出,6880535331210012100	,202360991217397763	,kf_t0	,过期,正常,151500,0,0,0,0.000,0.000,0.00,0.00,7.270,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,601588.SH	,北辰实业,股票,上交所,买入,卖出,6880535331210012300	,202360991217398664	,kf_t0	,过期,正常,291800,0,0,0,0.000,0.000,0.00,0.00,2.170,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,601963.SH	,重庆银行,股票,上交所,买入,卖出,6880535331210012500	,202360991217399966	,kf_t0	,过期,正常,26000,0,0,0,0.000,0.000,0.00,0.00,8.650,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603010.SH	,万盛股份,股票,上交所,买入,卖出,6880535331210012700	,202360991217400267	,kf_t0	,过期,正常,48000,0,0,0,0.000,0.000,0.00,0.00,10.510,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,601777.SH	,力帆科技,股票,上交所,买入,卖出,6880535331210012900	,202360991217399665	,kf_t0	,过期,正常,217500,0,0,0,0.000,0.000,0.00,0.00,3.320,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603053.SH	,成都燃气,股票,上交所,买入,卖出,6880535331210013100	,202360991217400768	,kf_t0	,过期,正常,256500,0,0,0,0.000,0.000,0.00,0.00,9.660,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603071.SH	,物产环能,股票,上交所,买入,卖出,6880535331210013300	,202360991217401469	,kf_t0	,过期,正常,117000,0,0,0,0.000,0.000,0.00,0.00,16.600,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603098.SH	,森特股份,股票,上交所,买入,卖出,6880535331210013500	,202360991217401770	,kf_t0	,过期,正常,25500,0,0,0,0.000,0.000,0.00,0.00,19.620,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603113.SH	,金能科技,股票,上交所,买入,卖出,6880535331210013700	,202360991217402471	,kf_t0	,过期,正常,186000,0,0,0,0.000,0.000,0.00,0.00,8.300,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603301.SH	,振德医疗,股票,上交所,买入,卖出,6880535331210013900	,202360991217403172	,kf_t0	,过期,正常,25500,0,0,0,0.000,0.000,0.00,0.00,31.440,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603313.SH	,梦百合,股票,上交所,买入,卖出,6880535331210014100	,202360991217403773	,kf_t0	,过期,正常,198000,0,0,0,0.000,0.000,0.00,0.00,9.180,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603337.SH	,杰克股份,股票,上交所,买入,卖出,6880535331210014300	,202360991217404474	,kf_t0	,过期,正常,11200,0,0,0,0.000,0.000,0.00,0.00,17.850,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603387.SH	,基蛋生物,股票,上交所,买入,卖出,6880535331210014500	,202360991217405575	,kf_t0	,过期,正常,33000,0,0,0,0.000,0.000,0.00,0.00,12.890,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603601.SH	,再升科技,股票,上交所,买入,卖出,6880535331210014700	,202360991217405876	,kf_t0	,过期,正常,334500,0,0,0,0.000,0.000,0.00,0.00,4.120,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603612.SH	,索通发展,股票,上交所,买入,卖出,6880535331210014900	,202360991217406178	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,17.750,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603718.SH	,海利生物,股票,上交所,买入,卖出,6880535331210015100	,202360991217406279	,kf_t0	,过期,正常,67500,0,0,0,0.000,0.000,0.00,0.00,9.320,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230609	,jltest1	,202304181002	,603609.SH	,禾丰股份,股票,上交所,买入,卖出,6880535331210015300	,202360991217406077	,kf_t0	,过期,正常,96000,0,0,0,0.000,0.000,0.00,0.00,9.160,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
